movieId,title,genres,release_date,rating,release_year
97618,One Man's Justice,"Action, Thriller",1996-07-26,5.5,1996.0
32033,Pulse,"Horror, Science Fiction",1987-12-31,4.7,1987.0
33541,Ride 'Em Cowboy,"Comedy, Western",1942-02-13,6.7,1942.0
37813,Shadow,"Horror, Thriller",2010-05-14,5.5,2010.0
199219,Shadow,"Drama, Action",1956-05-01,5.5,1956.0
65131,Shadow,"Comedy, Fantasy, Drama, Romance",1971-09-18,6.4,1971.0
83132,St. Louis Blues,"Drama, Music",1958-04-07,7.0,1958.0
43513,Stormy Weather,Music,1943-07-21,6.9,1943.0
30577,The Adventures of Hercules,"Comedy, Fantasy",1985-08-26,5.4,1985.0
110227,The Borrowers,"Family, Fantasy",1973-12-14,6.0,1973.0
173962,Brothers Karamazov,Drama,1968-12-25,5.5,1968.0
81887,Murder by Phone,"Science Fiction, Thriller, Horror, Mystery",1982-12-01,4.8,1982.0
43800,The Corsican Brothers,"Adventure, Drama",1941-11-28,6.8,1941.0
50953,The Great Scout & Cathouse Thursday,"Action, Comedy, Western",1976-06-23,4.4,1976.0
23614,The Heavenly Kid,"Fantasy, Comedy, Romance",1985-07-26,6.0,1985.0
15420,The Plague,"Thriller, Horror",2006-09-05,5.6,2006.0
36907,The Plague,"Action, Drama, Foreign",1992-01-01,5.1,1992.0
169343,The Plague,Documentary,2013-02-07,7.0,2013.0
201765,Three Many Weddings,Comedy,2013-12-05,6.2,2013.0
239650,A Madea Christmas,Comedy,2011-11-22,5.8,2011.0
51245,Inseparable,"Drama, Comedy, Thriller",2011-10-08,5.9,2011.0
64423,Fric-Frac,"Drama, Comedy",1939-06-15,7.0,1939.0
43486,Sylvia and the Ghost,"Romance, Comedy",1946-02-06,0.0,1946.0
140383,Keep an Eye on Amelia,Comedy,1949-12-16,5.0,1949.0
28190,The Red Inn,"Comedy, Crime",1951-10-19,6.6,1951.0
98969,Le rouge et le noir,Drama,1954-10-29,6.3,1954.0
66966,Love Is My Profession,"Romance, Drama, Crime",1958-09-17,6.8,1958.0
103613,The Oldest Profession,"Comedy, Drama",1967-04-21,5.5,1967.0
13770,Backroads,"Action, Drama",1977-06-27,6.5,1977.0
68198,The Long and the Short and the Tall,"War, Drama",1961-02-28,7.3,1961.0
110553,Austin High,Comedy,2011-10-22,6.7,2011.0
128062,They All Lie,Drama,2009-03-28,5.5,2009.0
256779,The Princess of Egypt,Drama,2013-06-13,6.5,2013.0
134463,"The Tree, the Mayor and the Mediatheque",Comedy,1993-02-10,7.5,1993.0
261814,Super Duper Alice Cooper,"Documentary, Music",2014-04-17,6.4,2014.0
82649,Lunopolis,"Thriller, Science Fiction, Mystery",2009-01-01,5.3,2009.0
238792,The Mayor of Casterbridge,Drama,2003-12-28,6.3,2003.0
270045,Beck 04 - Öga för öga,Crime,1998-03-27,6.3,1998.0
36769,Uuno Epsanjassa,Comedy,1985-09-27,6.5,1985.0
273248,The Hateful Eight,"Crime, Drama, Mystery, Western",2015-12-25,7.6,2015.0
63775,Burn Paris Burn,"Fantasy, Mystery",2008-11-12,5.0,2008.0
251016,Patton Oswalt: Tragedy Plus Comedy Equals Time,Comedy,2014-01-17,6.9,2014.0
133459,The Anderssons in Greece: All Inclusive,"Comedy, Family",2012-12-21,5.2,2012.0
226673,Pororo: The Racing Adventure,Animation,2013-11-17,6.0,2013.0
90100,Emergency Squad,"Action, Thriller, Foreign",1974-04-24,5.9,1974.0
106622,"Blood, Sweat and Fear","Drama, Crime, Romance, Foreign",1975-08-01,0.0,1975.0
196847,La Legge Violenta Della Squadra Anticrimine,Crime,1976-12-30,0.0,1976.0
90802,The Last Round,"Action, Thriller, Foreign",1976-12-30,0.0,1976.0
69569,Mark Strikes Again,Action,1976-10-20,0.0,1976.0
52912,Destruction Force,Crime,1977-10-01,7.5,1977.0
90019,Magnum Cop,Thriller,1978-02-03,4.5,1978.0
106139,Convoy Busters,"Action, Thriller, Crime",1978-12-23,7.0,1978.0
256356,Speed Cross,Action,1980-02-02,2.0,1980.0
209840,Stray Dogs,Drama,2014-02-21,7.1,2014.0
104334,Super Bitch,Action,1973-03-05,6.5,1973.0
6591,What Have You Done to Solange?,"Mystery, Thriller",1972-03-09,7.2,1972.0
150658,Goodbye & Amen,Thriller,1978-02-08,10.0,1978.0
183635,A Man on His Knees,Thriller,1979-04-13,4.0,1979.0
260888,L'avvertimento,Crime,1980-08-15,0.0,1980.0
264166,Point and Shoot,Documentary,2014-04-19,7.1,2014.0
272691,Haemoo,"Thriller, Drama",2014-08-13,6.5,2014.0
273632,La petite reine,Drama,2014-06-13,5.5,2014.0
126706,The Legend of Lizzie Borden,Drama,1975-02-10,5.8,1975.0
244260,Little Accidents,Drama,2015-01-16,5.2,2015.0
260999,Processo per direttissima,"Drama, Crime",1976-06-09,0.0,1976.0
136576,Counselor at Crime,Crime,1973-08-30,0.0,1973.0
81332,A Christmas Kiss,"Family, TV Movie, Romance",2011-11-12,6.1,2011.0
99332,Eurocrime! The Italian Cop and Gangster Films That Ruled the '70s,Documentary,2012-03-30,8.0,2012.0
130948,7 Hours of Violence,Action,1973-11-15,3.5,1973.0
265208,Wild Card,"Thriller, Crime, Drama",2015-01-14,5.4,2015.0
293450,Flow,Drama,2014-05-08,0.0,2014.0
256912,Lasa & Zabala,"Thriller, Crime",2014-10-17,6.8,2014.0
116303,Rent-a-Cat,"Drama, Comedy, Foreign",2012-05-12,6.6,2012.0
8014,Valley of Flowers,"Adventure, Drama, Romance",2006-07-15,7.4,2006.0
186729,Attila Marcel,"Comedy, Drama",2013-11-06,6.6,2013.0
286565,Paper Towns,"Drama, Mystery, Romance",2015-06-18,6.1,2015.0
43584,Sacred Heart,Drama,2005-02-25,7.4,2005.0
265226,The Wonders,Drama,2014-05-22,6.6,2014.0
252838,The Wedding Ringer,Comedy,2015-01-16,6.5,2015.0
53882,Absence of the Good,Thriller,1999-10-15,3.3,1999.0
134746,Scam,"TV Movie, Crime, Drama",1993-05-22,6.5,1993.0
217197,Marilyn: The Untold Story,"Documentary, History",1980-11-10,6.5,1980.0
69499,Naan Kadavul,"Music, Drama, Action, Mystery",2009-02-06,7.5,2009.0
22974,Üvegtigris,Comedy,2001-10-18,8.5,2001.0
282672,My Mistress,"Romance, Drama",2014-08-14,5.9,2014.0
81684,The Gruffalo's Child,"Adventure, Animation, Family, Fantasy",2011-12-25,6.4,2011.0
290999,Wyrmwood: Road Of The Dead,Horror,2014-09-19,6.3,2014.0
242083,Hits,"Drama, Comedy",2014-01-21,4.9,2014.0
35336,Brothers: The Return,"Crime, Drama, Thriller",2006-03-10,5.0,2006.0
19181,Sällskapsresan II - Snowroller,Comedy,1985-10-03,5.2,1985.0
17172,SOS,Comedy,1988-12-25,4.7,1988.0
308160,The Master Plan,"Crime, Action, Comedy, Adventure",2015-01-16,6.6,2015.0
163431,Ego,Drama,2013-01-24,5.6,2013.0
37727,Jönssonligan får guldfeber,Comedy,1984-10-19,5.3,1984.0
22192,Jönssonligan dyker upp igen,"Crime, Comedy",1986-10-24,5.3,1986.0
37728,Jönssonligan på Mallorca,Comedy,1989-11-03,4.7,1989.0
23654,Jönssonligan och den svarta diamanten,Comedy,1992-10-30,4.9,1992.0
37731,Jönssonligans största kupp,"Comedy, Crime",1995-02-03,5.6,1995.0
37730,Jönssonligan spelar högt,Comedy,2000-12-25,4.5,2000.0
218909,Summer House,Drama,2013-04-21,3.0,2013.0
87204,Everyone Loves Alice,Drama,2002-10-04,7.0,2002.0
30583,Nils Karlsson Pyssling,Family,1990-11-09,5.8,1990.0
171427,Studentfesten,Comedy,2013-04-19,4.5,2013.0
93222,Kvarteret Skatan reser till Laholm,Comedy,2012-03-16,5.0,2012.0
21842,Once in a Lifetime,Comedy,2000-11-10,3.6,2000.0
8743,At Point Blank,"Action, Thriller, Crime",2003-12-13,4.5,2003.0
49874,Kommissarie Späck,Comedy,2010-06-04,5.1,2010.0
285245,10 000 timmar,Comedy,2014-04-04,4.8,2014.0
54257,Lilla Jönssonligan och Cornflakeskuppen,"Comedy, Family",1996-11-29,5.1,1996.0
241251,The Boy Next Door,Thriller,2015-01-23,4.1,2015.0
263105,Boy Meets Girl,"Drama, Romance, Comedy",2015-02-06,7.0,2015.0
223922,Let My Puppets Come,"Comedy, Music",1976-02-14,8.0,1976.0
277416,The Adventure of Faustus Bidgood,"Comedy, Drama, Fantasy",1986-01-02,7.0,1986.0
253849,John Doe: Vigilante,"Thriller, Crime",2014-03-21,6.7,2014.0
154326,Hearty Paws,"Adventure, Drama",2006-10-25,6.0,2006.0
86835,Knight of Cups,"Romance, Drama",2015-02-08,5.7,2015.0
311291,45 Years,Drama,2015-08-28,6.3,2015.0
320003,Diary of a Chambermaid,Drama,2015-02-07,5.2,2015.0
320001,Volcano,Drama,2015-01-20,6.6,2015.0
319999,Body,"Drama, Comedy",2015-01-20,6.3,2015.0
320004,Endless Night,Drama,2015-11-27,5.6,2015.0
311301,As We Were Dreaming,Drama,2015-02-10,7.2,2015.0
8906,Cloud 9,"Drama, Romance",2008-05-17,5.6,2008.0
320007,Victoria,"Drama, Romance, Thriller",2015-06-11,7.9,2015.0
40243,Heavenly Forest,"Drama, Romance",2006-10-28,7.3,2006.0
323431,Petting Zoo,Drama,2015-02-10,7.0,2015.0
186976,The Golden Dream,Drama,2013-12-04,6.8,2013.0
248710,The Only Ones,Comedy,2013-12-27,5.8,2013.0
86201,Welcome Home Brother Charles,"Action, Thriller",1975-11-11,5.0,1975.0
276839,Home Sweet Hell,"Drama, Comedy",2015-03-13,5.0,2015.0
23014,Invisible Ghost,"Horror, Mystery, Thriller",1941-04-25,5.3,1941.0
41816,Everybody Wins,"Drama, Thriller, Mystery",1990-01-19,4.1,1990.0
90358,General Spanky,"War, Comedy, Family",1936-12-11,0.0,1936.0
244562,Jamie Marks Is Dead,"Drama, Thriller",2014-08-29,5.5,2014.0
78691,Slam Dance,"Mystery, Thriller",1987-10-02,4.5,1987.0
107357,The Man Who Wouldn't Die,"Crime, Drama, Thriller",1994-06-13,0.0,1994.0
51854,The Shepherd,"Action, Science Fiction",1999-01-01,5.0,1999.0
46971,Wild Geese II,Action,1985-10-18,4.0,1985.0
265228,Timbuktu,Drama,2014-12-10,6.9,2014.0
176545,Casting Couch,Comedy,2013-03-11,3.0,2013.0
58028,Hollow Point,"Action, Comedy, Thriller",1996-10-21,4.4,1996.0
38074,Zeder,Horror,1983-08-25,5.8,1983.0
13397,The Year Without a Santa Claus,"Animation, Family",1974-12-10,6.7,1974.0
127853,Artifact,"Documentary, Music",2012-09-14,7.6,2012.0
259358,Sputnik,"Adventure, Family",2013-10-24,6.0,2013.0
227383,Kolmistaan,"Drama, Romance",2008-02-01,4.0,2008.0
315049,Adult Camp,Comedy,2015-01-23,6.0,2015.0
130805,Expecting a Miracle,"TV Movie, Drama",2009-01-10,3.0,2009.0
248933,The Dark Valley,"Western, Drama",2014-02-14,7.1,2014.0
170677,The Maids,Drama,1975-04-21,5.2,1975.0
49789,Priest of Love,Drama,1981-10-11,0.0,1981.0
55567,Standing Ovation,"Comedy, Music, Family",2010-07-16,3.9,2010.0
107028,Green Ice,"Adventure, Romance",1981-05-01,4.4,1981.0
226968,Waltz Across Texas,Romance,1982-10-01,0.0,1982.0
46806,Eloise at the Plaza,"Comedy, Family, Mystery",2003-01-01,5.7,2003.0
265497,One Last Hug,Documentary,2014-04-14,8.0,2014.0
254772,Two Men in Town,"Crime, Drama",2014-02-06,5.9,2014.0
120122,Vesna Goes Fast,Drama,1996-09-04,7.2,1996.0
2141,James Dean,Drama,2001-08-04,6.9,2001.0
59191,Eloise at Christmastime,"Family, Comedy, Drama",2003-11-23,5.1,2003.0
318040,Bizarre,"Drama, Romance",2015-02-07,6.2,2015.0
37058,I'm Here,Drama,2010-03-01,7.4,2010.0
39902,Rigoletto,Drama,1993-07-13,6.7,1993.0
284568,Closure,Documentary,2013-12-01,8.0,2013.0
15468,"Spy, Stand Up",Thriller,1982-01-27,6.1,1982.0
88309,The Purple Taxi,Drama,1977-05-20,6.0,1977.0
74822,Judge Fayard Called the Sheriff,"Drama, Crime",1977-01-12,6.3,1977.0
5602,The Common Man,"Drama, Thriller",1975-02-26,5.6,1975.0
152635,The Assassination,"Thriller, History",1972-10-11,6.3,1972.0
122229,Angel's Leap,Crime,1971-09-21,5.0,1971.0
183962,Safety Catch,"Thriller, Crime, Mystery",1970-04-07,7.5,1970.0
91571,And Hope to Die,"Crime, Drama",1972-09-15,6.5,1972.0
3004,Twelve Plus One,Comedy,1969-10-06,5.3,1969.0
118150,The Blonde from Peking,"Drama, Comedy, Crime, Thriller",1967-08-25,7.5,1967.0
287391,Un milliard dans un billard,Crime,1965-10-07,0.0,1965.0
38421,Joy House,"Thriller, Drama, Crime",1964-06-12,6.8,1964.0
142979,The Joy of Living,Comedy,1961-05-11,6.2,1961.0
65718,The Walls of Malapaga,Drama,1949-11-16,4.5,1949.0
44541,Reformat the Planet,Documentary,2008-01-01,8.0,2008.0
213831,Drew: The Man Behind the Poster,Documentary,2013-08-16,7.5,2013.0
127092,Nick the Sting,Crime,1976-09-14,8.5,1976.0
66178,Plastic Bag,Drama,2009-09-07,7.5,2009.0
206296,The Last Five Years,"Comedy, Drama, Music, Romance",2014-11-03,5.5,2014.0
11925,Naked,Comedy,2000-12-15,5.0,2000.0
181454,The Ghosts in Our Machine,Documentary,2013-04-28,8.0,2013.0
201085,Crimson Peak,"Mystery, Thriller, Fantasy, Horror, Drama",2015-10-13,6.4,2015.0
254258,As Dreamers Do,"Drama, Family",2014-05-02,4.6,2014.0
300803,Dragonheart 3: The Sorcerer's Curse,"Action, Adventure, Fantasy",2015-02-24,4.5,2015.0
30647,12:01 PM,Science Fiction,1990-01-01,5.8,1990.0
21585,Robin Williams: An Evening with Robin Williams,Comedy,1982-01-01,7.0,1982.0
100032,The Great Los Angeles Earthquake,"Drama, Action",1990-11-11,6.8,1990.0
47631,Bride of Boogedy,"Horror, Family, Comedy",1987-04-12,4.8,1987.0
17870,Chris Rock: Bigger & Blacker,Comedy,1999-07-10,7.8,1999.0
18128,Chris Rock: Bring the Pain,Comedy,1996-06-01,7.7,1996.0
147415,Wasteland,Drama,1960-11-09,0.0,1960.0
26808,Beau Brummell: This Charming Man,"Drama, History",2006-06-19,5.5,2006.0
122023,Casanova,"Drama, Comedy, Romance",2005-03-13,7.5,2005.0
303457,Chaar Sahibzaade,"Action, Adventure, Animation, Documentary, Family, History",2014-11-06,6.6,2014.0
295914,Queen of the Mountains,"Drama, Action",2014-08-22,0.0,2014.0
265910,Yesterday,Drama,1988-01-25,7.5,1988.0
26910,Anbe Sivam,"Adventure, Comedy, Drama",2003-01-14,7.2,2003.0
32601,The Moromete Family,Drama,1987-09-28,7.4,1987.0
31547,Şaban Oğlu Şaban,Comedy,1977-12-01,8.4,1977.0
249772,1 - Nenokkadine,"Action, Comedy, Romance",2014-01-10,5.8,2014.0
299049,Bey Yaar,"Family, Comedy, Drama",2014-08-29,8.0,2014.0
12504,The Outsider,"Action, Crime, Drama, Thriller",1983-10-26,6.1,1983.0
74809,Un Papillon sur l'épaule,Drama,1978-05-03,5.6,1978.0
60430,Love at the Top,"Drama, Comedy",1974-03-13,6.8,1974.0
39994,Deported Women of the SS Special Section,"Drama, Thriller, War",1975-12-31,0.0,1975.0
81541,Women in Cell Block 7,"Crime, Drama",1973-07-05,5.5,1973.0
214218,Life's a Breeze,"Drama, Comedy",2013-07-19,6.0,2013.0
195862,O Amor Natural,Documentary,1996-12-05,8.0,1996.0
294826,The Runner from Ravenshead,Family,2010-07-23,0.0,2010.0
37590,Plato's Academy,"Drama, Comedy",2009-07-22,7.7,2009.0
117098,Cloudburst,"Adventure, Drama, Comedy, Thriller, Foreign",2011-09-23,6.6,2011.0
85340,A One-Way Trip to Antibes,Drama,2011-09-30,6.0,2011.0
216652,Mike Birbiglia: My Girlfriend's Boyfriend,"Drama, Comedy",2013-08-22,8.1,2013.0
259395,Tom Segura: Completely Normal,Comedy,2014-03-15,8.1,2014.0
55804,Mike Birbiglia: What I Should Have Said Was Nothing,Comedy,2008-02-09,7.0,2008.0
291325,Heads,"TV Movie, Crime, Comedy",1994-01-29,0.0,1994.0
13611,Heckler,"Documentary, Comedy",2007-01-01,5.7,2007.0
46510,The High Sign,"Crime, Comedy",1921-04-18,7.2,1921.0
7392,"Ilsa, Harem Keeper of the Oil Sheiks","Action, Horror",1976-02-29,4.6,1976.0
86603,Bare Knuckles,"Adventure, Action, Thriller",1977-09-08,0.0,1977.0
326591,Hollywood between Paranoia and Sci-Fi. The Power of Myth,Documentary,2011-05-06,0.0,2011.0
11425,"Honey, We Shrunk Ourselves","Adventure, Comedy, Family, Science Fiction, Action",1997-03-18,5.1,1997.0
158382,Hotel Hell Vacation,Comedy,2010-02-07,5.5,2010.0
91410,Kinetta,Drama,2005-03-22,5.5,2005.0
52868,House IV,"Thriller, Horror",1992-01-21,3.6,1992.0
134656,I Love Sarah Jane,Horror,2008-01-01,5.1,2008.0
42153,Céleste,Drama,1981-09-18,5.0,1981.0
42081,Sugarbaby,Comedy,1985-10-01,6.0,1985.0
83209,Mahler on the Couch,Drama,2010-06-24,7.7,2010.0
70322,Gamera vs. Zigra,"Adventure, Science Fiction, Action",1971-07-17,3.2,1971.0
15567,Stitch! The Movie,"Animation, Comedy, Family",2003-08-26,6.2,2003.0
24633,Phantom Pain,"Drama, Foreign",2009-04-30,5.3,2009.0
84012,The Invisible Frame,"Documentary, Foreign",2009-11-11,7.2,2009.0
243938,Hot Tub Time Machine 2,Comedy,2015-02-20,5.0,2015.0
78193,"She No Longer Talks, She Shoots","Comedy, Crime",1972-08-23,4.5,1972.0
21775,The Stone Council,"Adventure, Crime, Drama, Fantasy, Mystery, Thriller",2006-11-15,5.0,2006.0
19106,Lascars,"Animation, Comedy",2009-06-17,6.7,2009.0
18896,The French Kissers,Comedy,2009-06-10,5.4,2009.0
269711,JohnnyExpress,"Animation, Comedy, Science Fiction",2014-05-08,7.9,2014.0
26666,Calcutta,"Action, Crime, Drama",1947-08-29,5.0,1947.0
27409,Night of the Devils,"Horror, Foreign",1972-04-29,6.0,1972.0
189204,Lovestruck: The Musical,"Comedy, Fantasy, Romance",2013-04-21,5.7,2013.0
170750,Getting Go: The Go Doc Project,Drama,2013-03-04,6.5,2013.0
13590,Eddie Izzard: Glorious,Comedy,1997-11-17,6.4,1997.0
13587,Eddie Izzard: Circle,Comedy,2002-11-18,7.4,2002.0
88318,Secrets of Eden,"Drama, Mystery, Thriller, TV Movie",2012-02-04,4.8,2012.0
277686,The Man in the Orange Jacket,"Horror, Thriller, Crime",2015-02-27,5.3,2015.0
288313,Perez.,Drama,2014-10-02,6.2,2014.0
326536,The Coven,"Horror, Fantasy",2015-02-16,2.0,2015.0
315010,Sense and Sensibility,Drama,2008-01-01,7.9,2008.0
98554,Serving Life,"TV Movie, Documentary",2011-07-28,9.0,2011.0
149347,People of the Wind,Documentary,1976-01-01,0.0,1976.0
104644,A Reflection of Fear,Horror,1973-02-12,8.0,1973.0
28656,"Ilsa, the Mad Butcher","Drama, Horror",1977-01-21,5.0,1977.0
81189,Love Letters of a Portuguese Nun,"Adventure, Drama, Horror",1977-03-10,6.5,1977.0
86647,Blue Rita,"Action, Thriller",1977-07-08,4.8,1977.0
68635,Women in Cellblock 9,"Drama, Action, Crime",1978-03-17,5.3,1978.0
86508,Love Camp,"Adventure, Drama, Thriller",1977-10-13,6.2,1977.0
90944,Tragic Ceremony,"Horror, Foreign",1972-12-20,6.0,1972.0
99449,The Iguana with the Tongue of Fire,"Drama, Mystery, Horror",1971-08-24,5.0,1971.0
50425,Murder Obsession,"Horror, Mystery",1981-02-24,4.8,1981.0
300176,Joanna,Documentary,2013-06-28,6.0,2013.0
274805,Our Curse,Documentary,2013-05-28,6.0,2013.0
228736,Banklady,"Romance, Action, Crime, Drama, History",2013-09-29,6.3,2013.0
287509,Tokyo Fiancée,Romance,2014-09-07,6.0,2014.0
95744,La montaña rusa,"Comedy, Romance",2012-03-15,5.0,2012.0
271164,The Song,"Music, Romance, Drama",2014-09-26,5.9,2014.0
117913,The Testimony,"Crime, Drama",1946-02-15,5.5,1946.0
42590,The Clowns,"Drama, Comedy, Science Fiction, Fantasy",1970-08-30,6.4,1970.0
261985,Cinderella,"Family, TV Movie",2011-10-30,5.3,2011.0
54796,Thicker than Water,"TV Movie, Drama",2005-11-23,5.5,2005.0
158150,How to Fall in Love,"Comedy, Romance, TV Movie",2012-07-21,5.2,2012.0
121822,The Time Being,Mystery,2012-09-11,4.9,2012.0
257347,Universal Soldier,"Action, Drama",1972-05-01,7.0,1972.0
122221,The Limping Man,Thriller,1953-12-11,5.7,1953.0
37126,Impulse,"Crime, Drama",1954-01-01,5.3,1954.0
73551,Tarzan's Savage Fury,"Action, Adventure",1952-03-14,5.0,1952.0
285176,Out of Nature,"Comedy, Drama",2014-09-19,7.1,2014.0
286873,Northmen: A Viking Saga,Adventure,2014-09-27,5.3,2014.0
50714,Reflections,"Thriller, Crime",2008-06-24,3.9,2008.0
285270,Believe Me,"Drama, Comedy",2014-09-26,4.8,2014.0
126331,The Invisible Ones,"Romance, Documentary",2012-11-28,6.6,2012.0
44690,J.D.'s Revenge,"Action, Thriller",1976-08-25,6.7,1976.0
92309,The Monkey Hustle,Action,1976-12-24,5.8,1976.0
81365,Tis kakomoiras,Comedy,1963-06-18,7.9,1963.0
47110,Afstiros katallilo,Comedy,2008-10-23,7.5,2008.0
58865,Loaf and Camouflage,Comedy,1984-10-01,7.4,1984.0
208028,Exhibition,Drama,2013-08-09,5.0,2013.0
325358,Superfast!,"Action, Comedy",2015-03-05,4.5,2015.0
162821,Nocturne Indien,Drama,1989-05-26,10.0,1989.0
4274,Fort Saganne,"War, Drama, History",1984-05-11,6.9,1984.0
37455,Police Python 357,"Action, Crime, Thriller",1976-03-31,6.2,1976.0
246049,France société anonyme,Science Fiction,1974-06-04,4.0,1974.0
96987,The Do-Deca-Pentathlon,Comedy,2012-07-06,4.8,2012.0
243881,Adios Carmen,Drama,2013-12-08,7.0,2013.0
306293,Zero,Drama,2012-06-01,8.0,2012.0
37858,Bandaged,"Action, Drama, Thriller",2009-04-03,4.8,2009.0
129311,A Gun For Jennifer,"Drama, Thriller, Crime",1997-07-01,7.0,1997.0
114155,Effie Gray,Drama,2014-03-08,6.2,2014.0
186970,Grigris,Drama,2013-07-10,6.7,2013.0
179812,Camp,Drama,2013-02-22,7.5,2013.0
31355,Pretty Things,Drama,2001-11-14,5.0,2001.0
45417,Wu yen,"Fantasy, Comedy",2001-01-18,6.0,2001.0
65364,Sexual Predator,"Drama, Thriller",2001-12-04,5.3,2001.0
13842,Broken Bridges,"Drama, Music",2006-09-08,4.3,2006.0
179150,Reality,Comedy,2014-08-28,7.0,2014.0
2993,One on Top of the Other,"Mystery, Thriller",1969-08-15,7.0,1969.0
125141,Hell Behind the Bars,"Action, Drama",1984-01-26,6.0,1984.0
260907,Lo sgarbo,"Drama, Crime",1975-01-01,0.0,1975.0
278632,Julia,"Thriller, Horror",2014-10-14,5.0,2014.0
121493,A Summer in La Goulette,"Drama, Comedy",1996-12-25,6.0,1996.0
6547,Schtonk!,"History, Comedy",1992-03-12,6.7,1992.0
186975,"Norte, the End of History","Crime, Drama",2013-09-29,7.1,2013.0
229304,Han Gong-ju,Drama,2015-05-08,7.3,2015.0
25320,Hysteria: The Def Leppard Story,"Drama, Music",2001-07-18,5.2,2001.0
146578,The Package,Action,2013-02-09,4.7,2013.0
251987,A Short History of Decay,Comedy,2014-05-16,6.0,2014.0
165864,Hansel and Gretel Get Baked,"Horror, Comedy",2013-02-19,4.8,2013.0
256591,Focus,"Romance, Comedy, Crime, Drama",2015-02-25,6.7,2015.0
25745,The Gamers,"Action, Comedy, Thriller, Foreign",2002-11-03,6.7,2002.0
221791,Garage Sale Mystery,Mystery,2013-09-14,5.9,2013.0
288789,Merchants of Doubt,Documentary,2014-11-08,7.5,2014.0
246127,Every Thing Will Be Fine,Drama,2015-04-02,5.3,2015.0
76532,The Adopted,Drama,2011-11-23,6.9,2011.0
254719,History of Fear,Drama,2014-02-09,5.4,2014.0
228165,The SpongeBob Movie: Sponge Out of Water,"Animation, Adventure, Comedy, Family",2015-02-05,5.7,2015.0
234212,Demonic,"Thriller, Horror",2015-02-12,5.0,2015.0
27706,The Night Child,Horror,1975-04-22,5.9,1975.0
69578,What Have They Done to Your Daughters?,"Mystery, Thriller",1974-08-10,7.1,1974.0
118390,Venus in Furs,Drama,1969-11-25,0.0,1969.0
104935,A Black Veil for Lisa,Thriller,1968-08-11,5.4,1968.0
90015,Bandidos,"Drama, Action, Western",1967-10-15,6.3,1967.0
41934,Heavy Petting,Documentary,1989-01-01,0.0,1989.0
204090,If You Don't Stop It...You'll Go Blind!!!,Comedy,1975-02-01,0.0,1975.0
21742,Into the Deep,Documentary,1994-11-02,4.8,1994.0
119569,Marvel One-Shot: Item 47,"Science Fiction, Action, Fantasy",2012-09-13,6.6,2012.0
24665,Jim Carrey: Unnatural Act,Comedy,1991-01-01,7.8,1991.0
17041,Sold Out: A Threevening with Kevin Smith,"Comedy, Documentary",2008-10-22,7.0,2008.0
80343,Lady Dragon,Action,1992-03-13,5.7,1992.0
85349,Tomie: Unlimited,Horror,2011-05-14,4.8,2011.0
59596,La Domination Masculine,Documentary,2009-11-25,5.8,2009.0
38399,Foon,Comedy,2005-11-30,3.3,2005.0
327924,The Confessions of Bernhard Goetz,"Crime, Documentary",1987-11-10,0.0,1987.0
195382,In the Name of the Law,"Crime, Drama",1949-03-13,7.0,1949.0
37028,The Magic Flute,"Comedy, Drama, Music",2006-09-07,6.9,2006.0
26296,Un maledetto imbroglio,"Crime, Drama",1959-10-24,6.8,1959.0
89351,Daddy's Deadly Darling,Horror,1972-04-07,4.0,1972.0
104549,"Throw Away Your Books, Rally in the Streets","Drama, Music",1971-04-24,8.0,1971.0
268238,The Second Best Exotic Marigold Hotel,"Drama, Comedy",2015-02-26,6.3,2015.0
259183,Home at Seven,"Crime, Drama, Mystery",1952-03-16,5.8,1952.0
38082,Love and Bullets,"Crime, Drama",1979-01-01,7.1,1979.0
96631,Piggy,Thriller,2012-05-03,5.2,2012.0
191726,Ugly,"Drama, Thriller, Mystery, Crime",2013-05-17,7.2,2013.0
243919,Personal Tailor,"Comedy, Drama",2013-12-20,5.4,2013.0
159652,Hank and Asha,"Comedy, Romance",2014-04-11,4.0,2014.0
57681,Legalese,Drama,1998-10-04,4.0,1998.0
282624,Little Sister,Comedy,1992-09-16,4.0,1992.0
113655,Ingenious,"Comedy, Drama, Romance",2009-02-01,5.3,2009.0
232610,JFK: The Smoking Gun,Documentary,2013-11-15,0.0,2013.0
146380,The Legend of Bloody Jack,Horror,2007-02-27,3.8,2007.0
75086,The Unholy Four,Western,1970-03-11,6.0,1970.0
46448,Charleston,Comedy,1977-03-05,5.3,1977.0
121513,The Immortal Bachelor,"Mystery, Comedy, Drama",1975-02-19,6.0,1975.0
196421,Diary Of A Telephone Operator,Comedy,1969-11-06,0.0,1969.0
14505,Bachelor Party Vegas,Comedy,2006-04-25,5.0,2006.0
117212,A Fugitive from the Past,"Crime, Drama, Mystery",1965-01-15,7.5,1965.0
113300,A Blank on the Map,Documentary,1971-12-29,0.0,1971.0
89656,Cool Breeze,"Action, Crime",1972-03-29,6.0,1972.0
82430,Arabian Adventure,"Fantasy, Science Fiction, Family",1979-07-08,5.8,1979.0
39925,Fear in the Night,"Mystery, Thriller",1972-07-09,6.7,1972.0
28801,Twins of Evil,Horror,1971-10-03,6.8,1971.0
95029,The Hellfire Club,Adventure,1961-02-03,0.0,1961.0
